,Unnamed: 0,created_at,tweet_id,receiver_name,receiver_id,tweet_text,screen_name,name,account_creation_date,urls,preprocess_tweet,Positive,Negative,Compound,Sentiment,label
319,319,2022-04-25 17:54:41+00:00,1518649711644848132,elonmusk,44196397,@elonmusk there’s free speech and there’s licence to tweet bullshit. they’re not the same.,EdwardPacey,Not yet Sir Edward Pacey,Wed Apr 20 20:29:13 +0000 2011,[],free speech licence tweet bullshit not,0.297,0.342,-0.128,Negative,0
320,320,2022-04-25 17:54:40+00:00,1518649709258235908,KirstieMAllsopp,33018114,@kirstiemallsopp smell of bullshit? 🤪,Mr___Knowledge,Peter Pan,Fri Jun 04 23:18:26 +0000 2021,[],smell bullshit,0.0,0.792,-0.5859,Negative,0
321,321,2022-04-25 17:54:39+00:00,1518649704602427392,,,"rt @repswalwell: let’s get an answer to this:

@gopleader mccarthy denies wanting to have gop accounts banned from twitter. 

is there a re…",vickija83486682,vicki james,Thu Jul 26 17:23:17 +0000 2018,[],let get answer mccahy denies wanting gop accounts banned twitter,0.0,0.42,-0.7003,Negative,0
322,322,2022-04-25 17:54:36+00:00,1518649694284488705,,,rt @noteviloctopus: เราว่ามัน bullshit อะ ถ้าจะต้องล็อกบ้านเดียว มันจะสาระแนมาเป็นบริการทางอินเตอร์เน็ตทำไม งั้นก็ไปทำธุรกิจเคเบิลมั้ย เรา…,mintzmartii,psychomartyyy,Sat Jun 30 11:36:43 +0000 2018,[],bullshit,0.0,1.0,-0.5859,Negative,0
323,323,2022-04-25 17:54:36+00:00,1518649692132937728,,,"rt @cw_chambers: cut the bullshit. you bring up no devin booker, i’m bringing up no zion.",RayBourgeois5,Ray Bourgeois,Thu Feb 22 22:03:51 +0000 2018,[],cut bullshit bring devin booker bringing zion,0.0,0.541,-0.7096,Negative,0
324,324,2022-04-25 17:54:35+00:00,1518649690081968129,elonmusk,44196397,"@elonmusk thank you! deleted my account because of the bullshit, now i'm back. thank you",fakenewsbusta,@jesusjuice,Wed Mar 01 03:49:12 +0000 2017,[],thank deleted account bullshit back thank,0.424,0.322,0.0516,Positive,1
325,325,2022-04-25 17:54:33+00:00,1518649680015593475,hellfirejeanne,1.05E+18,"@vanitascult the person is clearly begging to be noticed, so someone can take a screenshot and victimize themselves… ",hellfirejeanne,haru 🐣 jeanne's gf,Sat Oct 20 16:28:29 +0000 2018,"[{'url': 'https://t.co/vQ3RO5pF4B', 'expanded_url': 'https://twitter.com/i/web/status/1518649680015593475', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",person clearly begging noticed someone take screenshot victimize,0.221,0.287,-0.2023,Negative,0
326,326,2022-04-25 17:54:32+00:00,1518649676022816768,,,rt @thebiggestjim: back on my bullshit! will i keep it up and do enough drawings for a whole second book? or will i falter under the weight…,newbie_pi,Newbie Pi,Sat Mar 26 09:05:24 +0000 2022,[],back bullshit keep enough drawings whole second book falter weight,0.0,0.297,-0.5859,Negative,0
327,327,2022-04-25 17:54:28+00:00,1518649657756377090,,,rt @adamjohnsonnyc: as unionization efforts take off across the us––from apple to amazon to starbucks––corporate pr flacks &amp; pundits are pu…,TKOWL,Ryan,Wed Jan 16 02:54:28 +0000 2013,[],unionization effos take across us apple amazon starbucks corporate pr flacks amp pundits pu,0.108,0.133,-0.1027,Negative,0
328,328,2022-04-25 17:54:28+00:00,1518649656913321985,,,"why you need case studies/social proof:

everyone default response to a new claim is to call bullshit

use it to your advantage",guslevitate,Gus 🤠│ Client Acquisition Cowboy,Sun Jan 16 07:50:21 +0000 2022,[],need case studies social proof everyone default response new claim call bullshit use advantage,0.112,0.213,-0.4215,Negative,0
329,329,2022-04-25 17:54:26+00:00,1518649649866883073,Anania00,1027554193,@anania00 nah because that’s just some christian bullshit. she goes on to say some shit about getting to know god o… ,tayteonnamarie,tay✨,Thu Nov 05 20:18:53 +0000 2020,"[{'url': 'https://t.co/Qq0u8ec4MJ', 'expanded_url': 'https://twitter.com/i/web/status/1518649649866883073', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",nah christian bullshit goes say shit getting know god,0.132,0.553,-0.7717,Negative,0
330,330,2022-04-25 17:54:26+00:00,1518649649120350209,,,"rt @mindtendencies2: self-care is walking away when you feel bad energy, bullshit, weird vibes and sneaky shit.",daehyx,𝑨𝒍𝒆𝒙𝒂𝒏𝒅𝒓𝒂 🌸,Sun Mar 12 07:16:35 +0000 2017,[],self care walking away feel bad energy bullshit weird vibes sneaky shit,0.214,0.585,-0.8481,Negative,0
331,331,2022-04-25 17:54:25+00:00,1518649647987781633,,,rt @noteviloctopus: เราว่ามัน bullshit อะ ถ้าจะต้องล็อกบ้านเดียว มันจะสาระแนมาเป็นบริการทางอินเตอร์เน็ตทำไม งั้นก็ไปทำธุรกิจเคเบิลมั้ย เรา…,marksincew,markwww ft. lonely ปิดยอด3ทุ่ม รอของ 7-14 วัน,Sat Dec 16 05:11:14 +0000 2017,[],bullshit,0.0,1.0,-0.5859,Negative,0
332,332,2022-04-25 17:54:25+00:00,1518649645479694336,,,rt @nothinbutlag: done with the bullshit imma just start throwing tomatoes at ppl when i don’t like what they’re saying,sararsmith13,Sara,Wed Nov 15 16:48:11 +0000 2017,[],done bullshit imma sta throwing tomatoes ppl like saying,0.188,0.286,-0.3182,Negative,0
333,333,2022-04-25 17:54:22+00:00,1518649631751688193,,,rt @infinitysoty: imagine singing your ass off and seeing xenophobic comments lying on your talent ningning is putting up with so much bull…,onIyaespa,yeppi yeppi enthusiast,Mon Aug 23 04:41:49 +0000 2021,[],imagine singing ass seeing xenophobic comments lying talent ningning putting much bull,0.15,0.369,-0.6249,Negative,0
334,334,2022-04-25 17:54:21+00:00,1518649630409510915,0DDH0U53,1.49E+18,@0ddh0u53 fukin bullshit right?,Louis_xml,Louis,Sun Feb 06 00:45:11 +0000 2022,[],fukin bullshit right,0.0,0.655,-0.5859,Negative,0
335,335,2022-04-25 17:54:20+00:00,1518649627242897409,,,"rt @mindtendencies2: self-care is walking away when you feel bad energy, bullshit, weird vibes and sneaky shit.",isha_symone,♓︎,Mon Feb 01 00:00:53 +0000 2016,[],self care walking away feel bad energy bullshit weird vibes sneaky shit,0.214,0.585,-0.8481,Negative,0
336,336,2022-04-25 17:54:20+00:00,1518649626995396612,lc_nl,18549829,@lc_nl 😂😂😂😂 ongekend wat een bullshit verkoopt dat sneue trieste staats media 😂🤦‍♂️ hef jullie alsjeblieft op. gaat… ,bewhillthelight,Be My Light And I Whill Be Yours,Tue Nov 16 20:19:01 +0000 2021,"[{'url': 'https://t.co/B3G1KAwht0', 'expanded_url': 'https://twitter.com/i/web/status/1518649626995396612', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",ongekend wat een bullshit verkoopt dat sneue trieste staats media hef jullie alsjeblieft op gaat,0.0,0.213,-0.5859,Negative,0
337,337,2022-04-25 17:54:20+00:00,1518649625317679106,rayneeclouds,9.99E+17,@rayneeclouds thats such a bullshit excuse,konpyuta_city,Jay 👽,Tue Jun 23 02:51:07 +0000 2015,[],thats bullshit excuse,0.213,0.623,-0.5423,Negative,0
338,338,2022-04-25 17:54:19+00:00,1518649622452916227,,,rt @h0neyriver: remember when elon musk called a dude who was trying to rescue children trapped in a cave a pedophile because he accurately…,SelenaCassiopee,🎀 סלינה 🌺,Mon May 16 16:43:21 +0000 2016,[],remember elon musk called dude trying rescue children trapped cave pedophile accurately,0.198,0.204,-0.0258,Negative,0
339,339,2022-04-25 17:54:19+00:00,1518649621697994757,MollyJongFast,14298769,"@mollyjongfast i mean, she didnt say she didnt do it. she said she didnt remember. which is probably bullshit, but… ",ImFlyImPilot,Charles,Fri Dec 09 17:17:02 +0000 2016,"[{'url': 'https://t.co/BbBOM0dD92', 'expanded_url': 'https://twitter.com/i/web/status/1518649621697994757', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",mean didnt say didnt said didnt remember probably bullshit,0.277,0.0,0.4717,Positive,1
340,340,2022-04-25 17:54:19+00:00,1518649621320552448,,,rt @tonypavese: the dems keep complaining the rpublicans are voting against a stand alone bill to cap insulin at $35. that's bullshit. the…,AlbaVeritas,*~*,Sat Jan 02 02:23:04 +0000 2016,[],dems keep complaining rpublicans voting stand alone bill cap insulin bullshit,0.0,0.487,-0.765,Negative,0
341,341,2022-04-25 17:54:19+00:00,1518649619634216964,,,rt @noteviloctopus: เราว่ามัน bullshit อะ ถ้าจะต้องล็อกบ้านเดียว มันจะสาระแนมาเป็นบริการทางอินเตอร์เน็ตทำไม งั้นก็ไปทำธุรกิจเคเบิลมั้ย เรา…,turnonlazymode,*,Tue Jun 19 11:44:52 +0000 2018,[],bullshit,0.0,1.0,-0.5859,Negative,0
342,342,2022-04-25 17:54:17+00:00,1518649612151799809,,,she's gonna be grandma flint by the end of this and that's bullshit ,ChaosJim1,ChaosJim @Halloweentown,Wed Jun 24 21:48:12 +0000 2009,"[{'url': 'https://t.co/Ozw8SqWQA9', 'expanded_url': 'https://twitter.com/LittleMissFlint/status/1518301907349090305', 'display_url': 'twitter.com/LittleMissFlin…', 'indices': [68, 91]}]",gonna grandma flint end bullshit,0.0,0.487,-0.5859,Negative,0
343,343,2022-04-25 17:54:16+00:00,1518649608842403842,,,rt @ruromani_: i be wanting to get on bullshit but i care bout ppl feelings too much i swear ion be wanting to do ppl how another mf would.,exotiklyfe,Lyfestyle💜🪬,Sat Nov 18 23:47:10 +0000 2017,[],wanting get bullshit care bout ppl feelings much swear ion wanting ppl another mf would,0.158,0.248,-0.2023,Negative,0
344,344,2022-04-25 17:54:16+00:00,1518649606984421376,,,rt @jared_carrabis: kyle from waltham is not here for the bullshit.  ,ralphmartins,Ralph P. Martins Jr.,Thu Mar 25 16:50:16 +0000 2010,[],kyle waltham not bullshit,0.506,0.0,0.4717,Positive,1
345,345,2022-04-25 17:54:15+00:00,1518649604878716928,,,rt @noteviloctopus: เราว่ามัน bullshit อะ ถ้าจะต้องล็อกบ้านเดียว มันจะสาระแนมาเป็นบริการทางอินเตอร์เน็ตทำไม งั้นก็ไปทำธุรกิจเคเบิลมั้ย เรา…,mayhcpa,♡ sb,Fri May 06 07:50:09 +0000 2011,[],bullshit,0.0,1.0,-0.5859,Negative,0
346,346,2022-04-25 17:54:15+00:00,1518649602777694208,,,rt @khingkhing15: ประทับใจการจัดการกับความ bullshit ในวงการของโซชิในวัย 30s มาก ด้วยความที่มันมี stereotype อยู่ว่าเกิลกรุ๊ปไอดอลคนละชั้นกั…,boloveeveryone,เทียน 🕯🔫,Fri May 25 18:48:10 +0000 2018,[],bullshit stereotype,0.0,1.0,-0.7269,Negative,0
347,347,2022-04-25 17:54:13+00:00,1518649598029488129,Shelem304,245108208,@shelem304 niggas woke up to some bullshit but we still moving along,mgrvesx,Dionysus,Sun Aug 17 23:26:55 +0000 2014,[],niggas woke bullshit still moving along,0.0,0.608,-0.7351,Negative,0
348,348,2022-04-25 17:54:12+00:00,1518649590450475008,,,rt @imjustinmylane: i’m in a place in my life where i can’t handle nor deal with ppl who have “alot going on”. i’m elevating my life on all…,_AmazedBOSS,Juicy💖,Sat May 26 02:47:52 +0000 2012,[],place life handle deal ppl alot going elevating life,0.0,0.0,0.0,Negative,0
349,349,2022-04-25 17:54:10+00:00,1518649583433302019,WatcherGuru,1.39E+18,"@watcherguru you can’t “steal” a nft. if the blockchain says you own it, you own it.
simple as.

or do crypto bros… ",ChiliTownPope,Pope of Chili Town,Tue Aug 31 20:09:17 +0000 2021,"[{'url': 'https://t.co/hdyrWGhAib', 'expanded_url': 'https://twitter.com/i/web/status/1518649583433302019', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",steal nft blockchain says simple crypto bros,0.0,0.348,-0.4939,Negative,0
350,350,2022-04-25 17:54:09+00:00,1518649577749983232,,,"rt @flashyasf: my tolerance for bullshit is so low, i don't even talk to mfs anymore.",LantharaL,Lanthara,Sun May 22 21:15:52 +0000 2011,[],tolerance bullshit low even talk mfs anymore,0.182,0.488,-0.5719,Negative,0
351,351,2022-04-25 17:54:06+00:00,1518649564772843521,,,rt @campbellclaret: farage to self … is there any populist bullshit i can latch onto so nobody reminds me i said le pen would be president…,annadevine66,AnnaB#FBPE#IamEuropean#3.5%,Sun Jun 12 18:04:14 +0000 2016,[],farage self populist bullshit latch onto nobody reminds said le pen would president,0.0,0.241,-0.5859,Negative,0
352,352,2022-04-25 17:54:04+00:00,1518649557789417472,Ihavenofckclu,8.69E+17,@ihavenofckclu @_vigil_ante_ @ljizthecrew @jamesgunn @wildeepatrol @themeghanlodon_ theres no winning dude. people… ,alexandrdeniz,woop,Fri Oct 07 20:59:51 +0000 2011,"[{'url': 'https://t.co/wP9xfSFwoG', 'expanded_url': 'https://twitter.com/i/web/status/1518649557789417472', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",theres winning dude people,0.531,0.0,0.5267,Positive,1
353,353,2022-04-25 17:54:02+00:00,1518649548817801217,ofhercastorways,1.37E+18,@ofhercastorways @sloplays plot armor bullshit,Taccm7,Taccm 🇺🇦,Tue Nov 19 15:59:18 +0000 2019,[],plot armor bullshit,0.0,0.655,-0.5859,Negative,0
354,354,2022-04-25 17:54:02+00:00,1518649548490645506,gulyildizart,8.79E+17,@gulyildizart i think the same. women unfortunately always have to work a lot harder to get recognized. that’s why… ,UnknownCo123,UnknownCollector 🇺🇦🕊🙏🏼,Sun Oct 24 17:26:10 +0000 2021,"[{'url': 'https://t.co/rYp0PUK82S', 'expanded_url': 'https://twitter.com/i/web/status/1518649548490645506', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",think women unfounately always work lot harder get recognized,0.0,0.0,0.0,Negative,0
355,355,2022-04-25 17:54:00+00:00,1518649541905444864,,,rt @khingkhing15: ประทับใจการจัดการกับความ bullshit ในวงการของโซชิในวัย 30s มาก ด้วยความที่มันมี stereotype อยู่ว่าเกิลกรุ๊ปไอดอลคนละชั้นกั…,mod_ducher,1119°,Sat Mar 02 12:06:47 +0000 2019,[],bullshit stereotype,0.0,1.0,-0.7269,Negative,0
356,356,2022-04-25 17:53:58+00:00,1518649534884241411,,,i'm still very frustrated by the ppl who seem blind to what warren did in the primaries. there's no way you can def… ,curtis_square,Curtis,Mon Mar 16 02:06:46 +0000 2009,"[{'url': 'https://t.co/HVDMsRmNLd', 'expanded_url': 'https://twitter.com/i/web/status/1518649534884241411', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",still frustrated ppl seem blind warren primaries way def,0.0,0.466,-0.7269,Negative,0
357,357,2022-04-25 17:53:58+00:00,1518649534108545024,,,rt @noteviloctopus: เราว่ามัน bullshit อะ ถ้าจะต้องล็อกบ้านเดียว มันจะสาระแนมาเป็นบริการทางอินเตอร์เน็ตทำไม งั้นก็ไปทำธุรกิจเคเบิลมั้ย เรา…,panchanti,สป,Sat Mar 11 13:13:22 +0000 2017,[],bullshit,0.0,1.0,-0.5859,Negative,0
358,358,2022-04-25 17:53:56+00:00,1518649525904179201,,,"rt @alpacaaurelius: according to david graeber, 60% of people are working bullshit jobs. meaningless paper pushing, merely roiling away the…",matthew_lauber,Matthew Lauber,Thu Jun 13 17:37:46 +0000 2019,[],according david graeber people working bullshit jobs meaningless paper pushing merely roiling away,0.0,0.379,-0.7717,Negative,0
359,359,2022-04-25 17:53:56+00:00,1518649525484806144,TheofficialGami,1.48E+18,@theofficialgami @jon_lockheed like flies on bullshit,notice_until,SauroFaganax,Sun Mar 21 00:38:32 +0000 2021,[],like flies bullshit,0.342,0.521,-0.3182,Negative,0
360,360,2022-04-25 17:53:56+00:00,1518649524352286720,,,i think we should just go beat up all the billionaires and people actively ruining the world and then open source s… ,ThatCoolblue,Sarah 💙☁️💙,Sun Aug 05 03:05:40 +0000 2018,"[{'url': 'https://t.co/bcrY5EQDur', 'expanded_url': 'https://twitter.com/i/web/status/1518649524352286720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",think go beat billionaires people actively ruining world open source,0.187,0.163,0.0772,Positive,1
361,361,2022-04-25 17:53:56+00:00,1518649523610046465,,,"rt @kennymack1971: this has been the clears goal all along.

ever since the schools were ordered desegregated.

if they can't segregate pub…",msdeehj1,THEE Proud Mom of Wounded Warrior Hugee-James,Wed Sep 12 01:38:24 +0000 2012,[],clears goal along ever since schools ordered desegregated segregate pub,0.126,0.0,0.0772,Positive,1
